ID,Title,SKU,"Product Type","Parent Product ID",_isbn_text_field,epub_uuid
25023,"Eldaðu maður!",650294,variable,25022,9789979650294,
25032,"Focus on Iceland",650355,variable,25031,9789979650355,
25044,"Reykjavík barnanna",650423,variable,25043,9789979650423,
25056,"Draumaveröld kaupalkans",650454,variable,25055,9789979650454,
25061,"Japanskar konur hraustar og grannar",650461,variable,25060,9789979650461,
25077,"Tarot - nútíð og framtíð",650546,variable,25076,9789979650546,
25090,"Vísindin að baki ríkidæmi",650607,variable,25089,9789979650607,
25100,"Benni og ég - hljóðbók",650652,variable,25099,9789979650652,
25103,"Sögur af Munda - hljóðb",650669,variable,25102,9789979650669,
25109,"Sælkeragöngur um París",650690,variable,25108,9789979650690,
25114,"María Magdalena - vegastjarna eða vændiskona?",650713,variable,25113,9789979650713,
25120,"50 crazy romantic Things to do in Iceland",650751,variable,25119,9789979650751,
25123,"Ég skal vera dugleg",650768,variable,25122,9789979650768,
25131,"Jesús búdda",650799,variable,25130,9789979650799,
25137,"Konur geta breytt heiminum",650829,variable,25136,9789979650829,
25141,"50 crazy Things to taste in Iceland",650843,variable,25140,9789979650843,
25150,"Grillaðu maður!",650898,variable,25149,9789979650898,
25155,"Spriklandi Lax",650904,variable,25154,9789979650904,
25158,"Kaupalkinn í New York",650911,variable,25157,9789979650911,
25162,Óskabörn,650928,variable,25161,9789979650928,
25168,"Súpa og stóll",650942,variable,25167,9789979650942,
25173,"Fimmta barnið",650973,variable,25172,9789979650973,
25177,"Ég er Nojoud 10 ára - fráskilin",650980,variable,25176,9789979650980,
25183,"Örninn er sestur",651000,variable,25182,9789979651000,
25187,"Mínútu eftir miðnætti",651017,variable,25186,9789979976110,
25191,"Hagfræði í hnotskurn",651024,variable,25190,9789979651024,
25195,"Einn heimur - fimm heimsmyndir",651031,variable,25194,9789979651031,
25207,"Íslamistar og naívistar",651062,variable,25206,9789979651062,
25211,"Fjölmiðlar 2006",651079,variable,25210,9789979651079,
25215,"Hið rauða tákn hugprýðinnar",651086,variable,25214,9789979651086,
25219,"Látum slag standa",651093,variable,25218,9789979651093,
25222,"Bla bla bla",651109,variable,25221,9789979651109,
25225,"Ráðgátan um jólabúðinginn",651116,variable,25224,9789979651116,
25230,"Nóttin var sú ágæt ein",651147,variable,25229,9789979651147,
25239,"Ella Bella ballerína og þyrnir",651185,variable,25238,9789979651185,
25242,"Leyndardómur Maríu",651192,variable,25241,9789979651192,
25245,"Ljóðasafn Gunnars Dal",651208,variable,25244,9789979651208,
25249,"Hinn mikli Gatsby",651215,variable,25248,9789979651215,
25252,"Spilin á borðið",651246,variable,25251,9789979651246,
25259,"Dýrmætast er frelsið",651277,variable,25258,9789979651277,
25268,"Stefnumót við dauðann",651314,variable,25267,9789979651314,
25275,"Þjóð í hafti",651338,variable,25274,9789979651338,
25278,"Stoðir FL bresta",651345,variable,25277,9789979651345,
25282,"Hvað er Íslandi fyrir bestu?",651352,variable,25281,9789979651352,
25285,"Fjölmiðlar 2007",651369,variable,25284,9789979651369,
25293,Nótt,651383,variable,25292,9789979651383,
25296,"Kvöldsögur handa börnum",651390,variable,25295,9789979651390,
25299,"Minning um morð",651406,variable,25298,9789979651406,
25303,"Að skilja heiminn",651420,variable,25302,9789979651420,
25307,Freyjuginning,651437,variable,25306,9789979651437,
25310,"Jólaævintýri Dickens",651444,variable,25309,9789979651444,
25314,"Peningarnir sigra heiminn",651451,variable,25313,9789979651451,
25317,"Aung San Suu Kyi og baráttan fyrir lýðræði í Búrma",651468,variable,25316,9789979651468,
25320,Adda,651475,variable,25319,9789979651475,
25323,"Adda og litli bróðir",651482,variable,25322,9789979651482,
25327,"Auga Gólemsins",651505,variable,25326,9789979651505,
25330,"Alfreðs saga og Loftleiða",651512,variable,25329,9789979651512,
25337,Jólaminningar,651529,variable,25336,9789979651529,
25340,"Hrunadansinn + geisladiskur",651536,variable,25339,9789979651536,
25343,"Þeirra eigin orð",651543,variable,25342,9789979651543,
25346,"Á vígvelli siðmenningar",651567,variable,25345,9789979651567,
25350,Pompei,651574,variable,25349,9789979651574,
25354,"Silas Marner",651598,variable,25353,9789979651598,
25357,"Adda lærir að synda",651604,variable,25356,9789979651604,
25360,"Myrkraverk á Styles-setri",651628,variable,25359,9789979651628,
25364,"Týnda rósin",651635,variable,25363,9789979651635,
25367,"Hliðgátt Ptólemíusar",651642,variable,25366,9789979651642,
25371,"Ranghugmynd Richards Dawkins",651659,variable,25370,9789979651659,
25374,"Sovét-Ísland, ósklandið",651666,variable,25373,9789979651666,
25378,"Jesús frá Nasaret",651673,variable,25377,9789979651673,
25382,Fórnarlambakúltúrinn,651703,variable,25381,9789979651703,
25390,"Maður í myrkri",651727,variable,25389,9789979651727,
25394,"Næstum ósýnileg - Kalli og Lóa",651734,variable,25393,9789979651734,
25399,"Láttu mig í friði",651741,variable,25398,9789979651741,
25405,"Rosabaugur yfir Íslandi",651765,variable,25404,9789979651765,
25408,Pompei,651789,variable,25407,9789979651789,
25413,Bumban,651826,variable,25412,9789979651826,
25417,"Heiða - myndasaga",651833,variable,25416,9789935210302,
25421,"Eldum saman",651857,variable,25420,9789979651857,
25424,"Síðasta vörnin",651864,variable,25423,9789979651864,
25428,"Peningar, græðgi og Guð",651871,variable,25427,9789979651871,
25431,"Adda kemur heim",651888,variable,25430,9789979651888,
25435,"Langur vegur frá Kensington",651895,variable,25434,9789979651895,
25443,"Roðinn í austri",651918,variable,25442,9789979651918,
25447,Ingibjörg,651956,variable,25446,9789979651956,
25463,"Senjorítur með sand í brók",653172,variable,25462,9789979653172,
25478,"Dagbók Kidda klaufa 1",653356,variable,25477,9789979653356,
25484,Afturgangan,653387,variable,25483,9789979653387,
25490,"Edgar Sawtelle",653417,variable,25489,9789979653417,
25494,"Íslensk bæjarfjöll",653424,variable,25493,9789979653424,
25500,"Jón Páll - ævisaga sterkasta manns í heimi",653486,variable,25499,9789979653486,
25505,"Þegar á reynir: umönnun sjúklinga með Alzheimer og heilabilun",65350,variable,25504,9789979301745,
25512,"Dagbók Kidda klaufa 2: Róbbi rokkar",653554,variable,25511,9789979653554,
25514,"Fuglar og fólk á Ítalíu",653578,variable,25513,9789979653578,
25520,"Ég drepst þar sem mér sýnist",653615,variable,25519,9789979653615,
25523,"Dagbók Kidda klaufa 6: Kaldur vetur",653622,variable,25522,9789979653622,
25541,"Dagbók Kidda klaufa 3: Ekki í herinn !",653684,variable,25540,9789979653684,
25545,Matmenn,653714,variable,25544,9789979653714,
25550,Ungbarnanudd,653721,variable,25549,9789979653721,
25553,Stelpurokk,653738,variable,25552,9789979653738,
25561,"Íslensk knattspyrna 2014",653776,variable,25560,9789979653776,
25565,"Hefur einhver séð Dagbók Eddu Björgvins?",653783,variable,25564,9789979653783,
25569,"Síðasta freistingin",653790,variable,25568,9789979653790,
25573,Litlatré,653806,variable,25572,9789979653806,
25576,"Orrustan um Fold",653813,variable,25575,9789979653813,
25583,Sýndarbráð,653837,variable,25582,9789979653837,
25586,"Íslensk knattspyrna 2012",653882,variable,25585,9789979653882,
25590,"Viljandi óvart",653899,variable,25589,9789979653899,
25594,"Leyndarmál hundaþjálfunar",653912,variable,25593,9789979653912,
25600,"Leyndarmál Lindu 1 - sögur af ekki-svo frábæru lífi",653936,variable,25599,9789979653936,
25603,"Dagbók Kidda klaufa 5: Tómt vesen",653943,variable,25602,9789979653943,
25607,Djöflatindur,653950,variable,25606,9789979653950,
25610,"Dagbók Kidda Klaufa 4: Svakalegur sumarhiti",653967,variable,25609,9789979653967,
25616,"Glíman við orðin",654254,variable,25615,9789979654254,
25619,"Góssið hans Árna",654308,variable,25618,9789979654308,
25622,"Gripla XXV",654315,variable,25621,9789979654315,
25625,"Sagnalíf – sextán greinar um fornar bókmenntir",654322,variable,25624,9789979654322,
25628,"Heiður og huggun",654339,variable,25627,9789979654339,
25631,"Gripla XXVI",654346,variable,25630,9789979654346,
25634,Ljóðmyndalindir,655008,variable,25633,9789979655008,
25638,Negrastrákarnir,655022,variable,25637,9789979655022,
25642,"Skelmir Gottskálks",655053,variable,25641,9789979655053,
25655,"Eftir Spiderwick 1 - Söngur vatnadísarinnar",655107,variable,25654,9789979655107,
25659,"Ekkjufell og ekkjufellsmenn",655121,variable,25658,9789979655121,
25668,"Stutt og laggott",655152,variable,25667,9789979655152,
25673,"Söngbók Gunnars Þórðarsonar 2",655176,variable,25672,9789979655176,
25677,Morðgáta,655190,variable,25676,9789979655190,
25684,"Reykjavík - Inside Out",655237,variable,25683,9789979655237,
25688,"Hvað er sagnfræði ?",655244,variable,25687,9789979655244,
25691,"Á fjöllum",655251,variable,25690,9789979655251,
25696,"Lærðu að hægja á og fylgjast með",655268,variable,25695,9789979655268,
25701,"Til fyrirmyndar",655275,variable,25700,9789979655275,
25704,"Eftir Spiderwick 2 - Risavandi",655305,variable,25703,9789979655305,
25717,"Skelmir Gottskálks - Leikur að eldi",655350,variable,25716,9789979655350,
25723,"Gott á pakkið",655398,variable,25722,9789979655398,
25726,"Íslensk þjóðfræði",655404,variable,25725,9789979655404,
25732,"Litla stúlkan og sígarettan",655442,variable,25731,9789979655442,
25735,"Fluga á vegg",655459,variable,25734,9789979655459,
25749,"Skaftfellskar þjóðsögur og sagnir",655503,variable,25748,9789979655503,
25753,"Til Vesturheims",655510,variable,25752,9789979655510,
25762,Bakkabræður,655558,variable,25761,9789979655558,
25766,"Í kvosinni: æskuminningar og bersöglismál",655565,variable,25765,9789979655565,
25769,"Það liggur í loftinu",655589,variable,25768,9789979655589,
25773,"Þjófur, fíkill, falsari",655596,variable,25772,9789979655596,
25777,Vísnagátur,655602,variable,25776,9789979655602,
25781,Berlínarblús,655619,variable,25780,9789979655619,
25788,"Thermal pools in Iceland",655664,variable,25787,9789979655664,
25791,"Fjallaskálar á Íslandi",655671,variable,25790,9789979655671,
25794,"Huts and lodges in Iceland",655688,variable,25793,9789979655688,
25798,Draumaráðningar,655701,variable,25797,9789979655701,
25802,Sveppabókin,655718,variable,25801,9789979655718,
25809,"Hrafnar, Sóleyjar og myrra",655732,variable,25808,9789979655732,
25816,"Dæmisögur Esóps",655787,variable,25815,9789979655787,
25820,Tröllaspor,655800,variable,25819,9789979655800,
25825,"Óbyggðaleiðir á Íslandi",655831,variable,25824,9789979655831,
25828,"Ég er 1 árs - Dýrin",655848,variable,25827,9789979655848,
25831,"Ég er 2 ára - ég læri um orðin",655855,variable,25830,9789979655855,
25835,"Þekktu þitt magamál",655862,variable,25834,9789979655862,
25838,"Off the beaten Track",655879,variable,25837,9789979655879,
25844,"Ljóðasafn og sagna 1972-2012",655893,variable,25843,9789979655893,
25847,"Lögreglustjóri Napoleons",655909,variable,25846,9789979655909,
25852,"Augu Líru",655916,variable,25851,9789979655916,
25856,"Mótmælið öll!",655923,variable,25855,9789979655923,
25861,Spánarpóstar,655930,variable,25860,9789979655930,
25864,"Einn plús einn",655947,variable,25863,9789979655947,
25869,"Ég er 3 ára - Teljum á fingrun",655961,variable,25868,9789979655961,
25873,"Þú skrínlagða heimska",655978,variable,25872,9789979655978,
25877,"Að læra heima án þess að gubba",655985,variable,25876,9789979655985,
25882,"Taktu argið úr reiðinni",655992,variable,25881,9789979655992,
25887,"Í felulitum",656005,variable,25886,9789979656005,
25891,"Dauði trúðsins",656012,variable,25890,9789979656012,
25895,"Í öðru landi - saga úr lífinu",656029,variable,25894,9789979656029,
25899,Óskalistinn,656036,variable,25898,9789979656036,
25903,"Skúli skelfir hittir drottning",656043,variable,25902,9789979656043,
25911,"Sagan af Tracy Beaker",656067,variable,25910,9789979656067,
25917,"Þegar ljósið slökknar",656074,variable,25916,9789979656074,
25925,"Að kasta flugu í straumvatn er að tala við Guð",656098,variable,25924,9789979656098,
25929,"Ástfangin prinsessa",656104,variable,25928,9789979656104,
25943,"Sagan um Bíbí Ólafsdóttur",656135,variable,25942,9789979656135,
25956,"Kleppur í 100 ár",656166,variable,25955,9789979656166,
25964,"Kalt er annars blóð",656180,variable,25963,9789979656180,
25970,"Skyggður máni",656197,variable,25969,9789979656197,
25974,"Eineygði kötturinn Kisi & leyndarmálið",656203,variable,25973,9789979656203,
25984,"Heilræði lásasmiðsins",656227,variable,25983,9789979656227,
25988,"ÞÞ - í fátæktarlandi",656234,variable,25987,9789979656234,
25994,"Öll trixin í bókinni",656241,variable,25993,9789979656241,
26010,"Mousey Rattail´s - Adventures",656296,variable,26009,9789979656296,
26019,"Herra Klaufi",656364,variable,26018,9789979656364,
26023,"Herra Þögull",656371,variable,26022,9789979656371,
26027,"Herra Klár",656388,variable,26026,9789979656388,
26031,"Herra Hvolfi",656395,variable,26030,9789979656395,
26039,Jaðiaugað,656432,variable,26038,9789979656432,
26045,Lögskýringar,656449,variable,26044,9789979656449,
26048,"Sigfús Daðason - Ljóð 1947-199",656456,variable,26047,9789979656456,
26052,"Uppgötvaðu köllun þína með hjálp munksins sem seldi sportbílinn sinn",656487,variable,26051,9789979656487,
26073,"Áður en ég dey",656562,variable,26072,9789979656562,
26077,"Íslenskar kynjaskepnur",656586,variable,26076,9789979656586,
26088,"Afdrif Hafskips í boði hins opinbera",656623,variable,26087,9789979656623,
26093,"Northern Lights",656647,variable,26092,9789979656647,
26116,"Áhætta, ákvarðanir og óvissa",656708,variable,26115,9789979656708,
26120,"Lárus Pálsson leikari",656715,variable,26119,9789979656715,
26124,"Meeting with monsters",656722,variable,26123,9789979656722,
26128,"Tímabundið ástand",656739,variable,26127,9789979656739,
26140,"Stjörnubók - tölurnar 10-20",656760,variable,26139,9789979656760,
26152,"Örvandi ástarráð",656814,variable,26151,9789979656814,
26156,"Ljúfir ástarleikir",656821,variable,26155,9789979656821,
26161,"Dagbók verðandi móður",656838,variable,26160,9789979656838,
26165,"Loftnet klóra himin",656845,variable,26164,9789979656845,
26168,"Ókei bæ tvö",656852,variable,26167,9789979656852,
26172,"Ljóð námu safn",656869,variable,26171,9789979656869,
26176,Orðspor,656876,variable,26175,9789979656876,
26191,"Dýrin - leiðsögn í máli og myndum",656906,variable,26190,9789979656906,
26195,"Tracy Beaker í aðalhlutverki",656913,variable,26194,9789979656913,
26201,"Vatn handa fílum",656920,variable,26200,9789979656920,
26205,"Million Percent Men",656937,variable,26204,9789979656937,
26213,"Inngangur að sálfræði",656951,variable,26212,9789979656951,
26217,Vonarstræti,656968,variable,26216,9789979656968,
26221,"Andi Reykjavíkur",656975,variable,26220,9789979656975,
26225,"Engin venjuleg prinsessa",656982,variable,26224,9789979656982,
26229,Ljósaskipti,656999,variable,26228,9789979656999,
26239,"Hvað er þetta Hvað?",657033,variable,26238,9789979657033,
26243,Blekhjarta,657057,variable,26242,9789979657057,
26247,"Saga af bláu sumri",657064,variable,26246,9789979657064,
26251,Vargurinn,657071,variable,26250,9789979657071,
26255,"Bjöguð enska Lúdmílu",657088,variable,26254,9789979657088,
26264,Gaddavír,657132,variable,26263,9789979657132,
26268,"Prinsessur fara í sumarfrí",657149,variable,26267,9789979657149,
26272,"Piltur og stúlka",657163,variable,26271,9789979657163,
26275,"Ljóðasafn 1978-2008",657170,variable,26274,9789979657170,
26281,"Isländische Elbenmärchen",657187,variable,26280,9789979657187,
26288,Brúðkaupsnóttin,657200,variable,26287,9789979657200,
26295,Ghetto,657279,variable,26294,9789979657279,
26299,"Tölfræði og líkindareikningur",657293,variable,26298,9789979657293,
